global_id	adhyaya	pada	num	text_deva	text_slp1	sutra_type
308	1	4	67	पुरोऽव्ययम्	purovyym	SAMJNA
309	1	4	68	अस्तं च	astM c	SAMJNA
310	1	4	69	अच्छ गत्यर्थवदेषु	acC gtyrTvdezu	SAMJNA
311	1	4	70	अदोऽनुपदेशे	adonupdeSe	SAMJNA
312	1	4	71	तिरोऽन्तर्द्धौ	tirontrdDO	SAMJNA
313	1	4	72	विभाषा कृञि	viBAzA kfYi	SAMJNA
314	1	4	73	उपाजेऽन्वाजे	upAjenvAje	SAMJNA
315	1	4	74	साक्षात्प्रभृतीनि च	sAkzAtprBftIni c	SAMJNA
316	1	4	75	अनत्याधान उरसिमनसी	antyADAn ursimnsI	SAMJNA
317	1	4	76	मध्ये पदे निवचने च	mDye pde nivcne c	SAMJNA
318	1	4	77	नित्यं हस्ते पाणावुपयमने	nityM hste pARAvupymne	SAMJNA
319	1	4	78	प्राध्वं बन्धने	prADvM bnDne	SAMJNA
320	1	4	79	जीविकोपनिषदावौपम्ये	jIvikopnizdAvOpmye	SAMJNA
321	1	4	80	ते प्राग्धातोः	te prAgDAtoH	SAMJNA
322	1	4	81	छन्दसि परेऽपि	Cndsi prepi	SAMJNA
323	1	4	82	व्यवहिताश्च	vyvhitASc	SAMJNA
324	1	4	83	कर्मप्रवचनीयाः	krmprvcnIyAH	SAMJNA
325	1	4	84	अनुर्लक्षणे	anurlkzRe	SAMJNA
326	1	4	85	तृतीयार्थे	tftIyArTe	SAMJNA
327	1	4	86	हीने	hIne	SAMJNA
328	1	4	87	उपोऽधिके च	upoDike c	SAMJNA
329	1	4	88	अपपरी वर्जने	apprI vrjne	SAMJNA
330	1	4	89	आङ् मर्यादावचने	AN mryAdAvcne	SAMJNA
331	1	4	90	लक्षणेत्थम्भूताख्यानभागवीप्सासु प्रतिपर्यनवः	lkzRetTmBUtAKyAnBAgvIpsAsu prtiprynvH	SAMJNA
332	1	4	91	अभिरभागे	aBirBAge	SAMJNA
333	1	4	92	प्रतिः प्रतिनिधिप्रतिदानयोः	prtiH prtiniDiprtidAnyoH	SAMJNA
334	1	4	93	अधिपरी अनर्थकौ	aDiprI anrTkO	SAMJNA
335	1	4	94	सुः पूजायाम्	suH pUjAyAm	SAMJNA
336	1	4	95	अतिरतिक्रमणे च	atirtikrmRe c	SAMJNA
337	1	4	96	अपिः पदार्थसम्भावनान्ववसर्गगर्हासमुच्चयेषु	apiH pdArTsmBAvnAnvvsrggrhAsmuccyezu	SAMJNA
338	1	4	97	अधिरीश्वरे	aDirISvre	SAMJNA
339	1	4	98	विभाषा कृञि	viBAzA kfYi	SAMJNA
340	1	4	99	लः परस्मैपदम्	lH prsmEpdm	SAMJNA
341	1	4	100	तङानावात्मनेपदम्	tNAnAvAtmnepdm	SAMJNA
342	1	4	101	तिङस्त्रीणि त्रीणि प्रथममध्यमोत्तमाः	tiNstrIRi trIRi prTmmDymottmAH	SAMJNA
343	1	4	102	तान्येकवचनद्विवचनबहुवचनान्येकशः	tAnyekvcndvivcnbhuvcnAnyekSH	SAMJNA
344	1	4	103	सुपः	supH	SAMJNA
345	1	4	104	विभक्तिश्च	viBktiSc	SAMJNA
346	1	4	105	युष्मद्युपपदे समानाधिकरणे स्थानिन्यपि मध्यमः	yuzmdyuppde smAnADikrRe sTAninypi mDymH	VIDHI
347	1	4	106	प्रहासे च मन्योपपदे मन्यतेरुत्तम एकवच्च	prhAse c mnyoppde mnyteruttm ekvcc	VIDHI
348	1	4	107	अस्मद्युत्तमः	asmdyuttmH	VIDHI
349	1	4	108	शेषे प्रथमः	Seze prTmH	VIDHI
350	1	4	109	परः सन्निकर्षः संहिता	prH snnikrzH sMhitA	SAMJNA
351	1	4	110	विरामोऽवसानम्	virAmovsAnm	SAMJNA
352	2	1	1	समर्थः पदविधिः	smrTH pdviDiH	PARIBHASHA
353	2	1	2	सुबामन्त्रिते पराङ्गवत् स्वरे	subAmntrite prANgvt svre	ADHIKARA
354	2	1	3	प्राक् कडारात् समासः	prAk kqArAt smAsH	SAMJNA
355	2	1	4	सह सुपा	sh supA	ADHIKARA
356	2	1	5	अव्ययीभावः	avyyIBAvH	SAMJNA
357	2	1	6	अव्ययं विभक्तिसमीपसमृद्धिव्यृद्ध्यर्थाभावात्ययासम्प्रतिशब्दप्रादुर्भावपश्चाद्यथानुपूर्व्ययौगपद्यसादृश्यसम्पत्तिसाकल्यान्तवचनेषु	avyyM viBktismIpsmfdDivyfdDyrTABAvAtyyAsmprtiSbdprAdurBAvpScAdyTAnupUrvyyOgpdysAdfSysmpttisAklyAntvcnezu	VIDHI
358	2	1	7	यथासादृश्ये	yTAsAdfSye	VIDHI
359	2	1	8	यावदवधारणे	yAvdvDArRe	VIDHI
360	2	1	9	सुप्प्रतिना मात्रार्थे	supprtinA mAtrArTe	VIDHI
361	2	1	10	अक्षशलाकासंख्याः परिणा	akzSlAkAsMKyAH priRA	VIDHI
362	2	1	11	विभाषा	viBAzA	ADHIKARA
363	2	1	12	अपपरिबहिरञ्चवः पञ्चम्या	appribhirYcvH pYcmyA	VIDHI
364	2	1	13	आङ् मर्यादाभिविध्योः	AN mryAdABiviDyoH	VIDHI
365	2	1	14	लक्षणेनाभिप्रती आभिमुख्ये	lkzRenABiprtI ABimuKye	VIDHI
366	2	1	15	अनुर्यत्समया	anurytsmyA	VIDHI
367	2	1	16	यस्य चायामः	ysy cAyAmH	VIDHI
368	2	1	17	तिष्ठद्गुप्रभृतीनि च	tizWdguprBftIni c	VIDHI
369	2	1	18	पारे मध्ये षष्ठ्या वा	pAre mDye zzWyA vA	VIDHI
370	2	1	19	संख्या वंश्येन	sMKyA vMSyen	VIDHI
371	2	1	20	नदीभिश्च	ndIBiSc	VIDHI
372	2	1	21	अन्यपदार्थे च संज्ञायाम्	anypdArTe c sMjYAyAm	VIDHI
373	2	1	22	तत्पुरुषः	ttpuruzH	SAMJNA
374	2	1	23	द्विगुश्च	dviguSc	SAMJNA
375	2	1	24	द्वितीया श्रितातीतपतितगतात्यस्तप्राप्तापन्नैः	dvitIyA SritAtItptitgtAtystprAptApnnEH	VIDHI
376	2	1	25	स्वयं क्तेन	svyM kten	VIDHI
377	2	1	26	खट्वा क्षेपे	KwvA kzepe	VIDHI
378	2	1	27	सामि	sAmi	VIDHI
379	2	1	28	कालाः	kAlAH	VIDHI
380	2	1	29	अत्यन्तसंयोगे च	atyntsMyoge c	VIDHI
381	2	1	30	तृतीया तत्कृतार्थेन गुणवचनेन	tftIyA ttkftArTen guRvcnen	VIDHI
382	2	1	31	पूर्वसदृशसमोनार्थकलहनिपुणमिश्रश्लक्ष्णैः	pUrvsdfSsmonArTklhnipuRmiSrSlkzREH	VIDHI
383	2	1	32	कर्तृकरणे कृता बहुलम्	krtfkrRe kftA bhulm	VIDHI
384	2	1	33	कृत्यैरधिकार्थवचने	kftyErDikArTvcne	VIDHI
385	2	1	34	अन्नेन व्यञ्जनम्	annen vyYjnm	VIDHI
386	2	1	35	भक्ष्येण मिश्रीकरणम्	BkzyeR miSrIkrRm	VIDHI
387	2	1	36	चतुर्थी तदर्थार्थबलिहितसुखरक्षितैः	cturTI tdrTArTblihitsuKrkzitEH	VIDHI
388	2	1	37	पञ्चमी भयेन	pYcmI Byen	VIDHI
389	2	1	38	अपेतापोढमुक्तपतितापत्रस्तैरल्पशः	apetApoQmuktptitAptrstErlpSH	VIDHI
390	2	1	39	स्तोकान्तिकदूरार्थकृच्छ्राणि क्तेन	stokAntikdUrArTkfcCrARi kten	VIDHI
391	2	1	40	सप्तमी शौण्डैः	sptmI SORqEH	VIDHI
392	2	1	41	सिद्धशुष्कपक्वबन्धैश्च	sidDSuzkpkvbnDESc	VIDHI
393	2	1	42	ध्वाङ्क्षेण क्षेपे	DvANkzeR kzepe	VIDHI
394	2	1	43	कृत्यैर्ऋणे	kftyErfRe	VIDHI
395	2	1	44	संज्ञायाम्	sMjYAyAm	VIDHI
396	2	1	45	क्तेनाहोरात्रावयवाः	ktenAhorAtrAvyvAH	VIDHI
397	2	1	46	तत्र	ttr	VIDHI
398	2	1	47	क्षेपे	kzepe	VIDHI
399	2	1	48	पात्रेसमितादयश्च	pAtresmitAdySc	VIDHI
400	2	1	49	पूर्वकालैकसर्वजरत्पुराणनवकेवलाः समानाधिकरणेन	pUrvkAlEksrvjrtpurARnvkevlAH smAnADikrRen	VIDHI
401	2	1	50	दिक्संख्ये संज्ञायाम्	diksMKye sMjYAyAm	VIDHI
402	2	1	51	तद्धितार्थोत्तरपदसमाहारे च	tdDitArTottrpdsmAhAre c	VIDHI
403	2	1	52	संख्यापूर्वो द्विगुः	sMKyApUrvo dviguH	VIDHI
404	2	1	53	कुत्सितानि कुत्सनैः	kutsitAni kutsnEH	VIDHI
405	2	1	54	पापाणके कुत्सितैः	pApARke kutsitEH	VIDHI
406	2	1	55	उपमानानि सामान्यवचनैः	upmAnAni sAmAnyvcnEH	VIDHI
407	2	1	56	उपमितं व्याघ्रादिभिः सामान्याप्रयोगे	upmitM vyAGrAdiBiH sAmAnyApryoge	VIDHI
408	2	1	57	विशेषणं विशेष्येण बहुलम्	viSezRM viSezyeR bhulm	VIDHI
409	2	1	58	पूर्वापरप्रथमचरमजघन्यसमानमध्यमध्यमवीराश्च	pUrvAprprTmcrmjGnysmAnmDymDymvIrASc	VIDHI
410	2	1	59	श्रेण्यादयः कृतादिभिः	SreRyAdyH kftAdiBiH	VIDHI
411	2	1	60	क्तेन नञ्विशिष्टेनानञ्	kten nYviSizwenAnY	VIDHI
412	2	1	61	सन्महत्परमोत्तमोत्कृष्टाः पूज्यमानैः	snmhtprmottmotkfzwAH pUjymAnEH	VIDHI
413	2	1	62	वृन्दारकनागकुञ्जरैः पूज्यमानम्	vfndArknAgkuYjrEH pUjymAnm	VIDHI
414	2	1	63	कतरकतमौ जातिपरिप्रश्ने	ktrktmO jAtipriprSne	VIDHI
415	2	1	64	किं क्षेपे	kiM kzepe	VIDHI
416	2	1	65	पोटायुवतिस्तोककतिपयगृष्टिधेनुवशावेहत्बष्कयणीप्रवक्तृश्रोत्रियाध्यापकधूर्तैर्जातिः	powAyuvtistokktipygfzwiDenuvSAvehtbzkyRIprvktfSrotriyADyApkDUrtErjAtiH	VIDHI
417	2	1	66	प्रशंसावचनैश्च	prSMsAvcnESc	VIDHI
418	2	1	67	युवा खलतिपलितवलिनजरतीभिः	yuvA KltiplitvlinjrtIBiH	VIDHI
419	2	1	68	कृत्यतुल्याख्या अजात्या	kftytulyAKyA ajAtyA	VIDHI
420	2	1	69	वर्णो वर्णेन	vrRo vrRen	VIDHI
421	2	1	70	कुमारः श्रमणादिभिः	kumArH SrmRAdiBiH	VIDHI
422	2	1	71	चतुष्पादो गर्भिण्या	ctuzpAdo grBiRyA	VIDHI
423	2	1	72	मयूरव्यंसकादयश्च	myUrvyMskAdySc	VIDHI
424	2	2	1	पूर्वापराधरोत्तरमेकदेशिनैकाधिकरणे	pUrvAprADrottrmekdeSinEkADikrRe	VIDHI
425	2	2	2	अर्धं नपुंसकम्	arDM npuMskm	VIDHI
426	2	2	3	द्वितीयतृतीयचतुर्थतुर्याण्यन्यतरस्याम्	dvitIytftIycturTturyARynytrsyAm	VIDHI
427	2	2	4	प्राप्तापन्ने च द्वितीयया	prAptApnne c dvitIyyA	VIDHI
428	2	2	5	कालाः परिमाणिना	kAlAH primARinA	VIDHI
429	2	2	6	नञ्	nY	VIDHI
430	2	2	7	ईषदकृता	IzdkftA	VIDHI
431	2	2	8	षष्ठी	zzWI	VIDHI
432	2	2	9	याजकादिभिश्च	yAjkAdiBiSc	VIDHI
433	2	2	10	न निर्धारणे	n nirDArRe	VIDHI
434	2	2	11	पूरणगुणसुहितार्थसदव्ययतव्यसमानाधिकरणेन	pUrRguRsuhitArTsdvyytvysmAnADikrRen	VIDHI
435	2	2	12	क्तेन च पूजायाम्	kten c pUjAyAm	VIDHI
436	2	2	13	अधिकरणवाचिना च	aDikrRvAcinA c	VIDHI
437	2	2	14	कर्मणि च	krmRi c	VIDHI
438	2	2	15	तृजकाभ्यां कर्तरि	tfjkAByAM krtri	VIDHI
439	2	2	16	कर्तरि  च	krtri  c	VIDHI
440	2	2	17	नित्यं क्रीडाजीविकयोः	nityM krIqAjIvikyoH	VIDHI
441	2	2	18	कुगतिप्रादयः	kugtiprAdyH	VIDHI
442	2	2	19	उपपदमतिङ्	uppdmtiN	VIDHI
443	2	2	20	अमैवाव्ययेन	amEvAvyyen	VIDHI
444	2	2	21	तृतीयाप्रभृतीन्यन्यतरस्याम्	tftIyAprBftInynytrsyAm	VIDHI
445	2	2	22	क्त्वा च	ktvA c	VIDHI
446	2	2	23	शेषो बहुव्रीहिः	Sezo bhuvrIhiH	SAMJNA
447	2	2	24	अनेकमन्यपदार्थे	anekmnypdArTe	VIDHI
448	2	2	25	संख्ययाऽव्ययासन्नादूराधिकसंख्याः संख्येये	sMKyyAvyyAsnnAdUrADiksMKyAH sMKyeye	VIDHI
449	2	2	26	दिङ्नामान्यन्तराले	diNnAmAnyntrAle	VIDHI
450	2	2	27	तत्र तेनेदमिति सरूपे	ttr tenedmiti srUpe	VIDHI
451	2	2	28	तेन सहेति तुल्ययोगे	ten sheti tulyyoge	VIDHI
452	2	2	29	चार्थे द्वन्द्वः	cArTe dvndvH	SAMJNA
453	2	2	30	उपसर्जनं पूर्वम्	upsrjnM pUrvm	VIDHI
454	2	2	31	राजदन्तादिषु परम्	rAjdntAdizu prm	VIDHI
455	2	2	32	द्वन्द्वे घि	dvndve Gi	VIDHI
456	2	2	33	अजाद्यदन्तम्	ajAdydntm	VIDHI
457	2	2	34	अल्पाच्तरम्	alpActrm	VIDHI
458	2	2	35	सप्तमीविशेषणे बहुव्रीहौ	sptmIviSezRe bhuvrIhO	VIDHI
459	2	2	36	निष्ठा	nizWA	VIDHI
460	2	2	37	वाहिताग्न्यादिषु	vAhitAgnyAdizu	VIDHI
461	2	2	38	कडाराः कर्मधारये	kqArAH krmDArye	VIDHI
462	2	3	1	अनभिहिते	anBihite	ADHIKARA
463	2	3	2	कर्मणि द्वितीया	krmRi dvitIyA	VIDHI
464	2	3	3	तृतीया च होश्छन्दसि	tftIyA c hoSCndsi	VIDHI
465	2	3	4	अन्तराऽन्तरेण युक्ते	antrAntreR yukte	VIDHI
466	2	3	5	कालाध्वनोरत्यन्तसंयोगे	kAlADvnortyntsMyoge	VIDHI
467	2	3	6	अपवर्गे तृतीया	apvrge tftIyA	VIDHI
468	2	3	7	सप्तमीपञ्चम्यौ कारकमध्ये	sptmIpYcmyO kArkmDye	VIDHI
469	2	3	8	कर्मप्रवचनीययुक्ते द्वितीया	krmprvcnIyyukte dvitIyA	VIDHI
470	2	3	9	यस्मादधिकं यस्य चेश्वरवचनं तत्र सप्तमी	ysmAdDikM ysy ceSvrvcnM ttr sptmI	VIDHI
471	2	3	10	पञ्चम्यपाङ्परिभिः	pYcmypANpriBiH	VIDHI
472	2	3	11	प्रतिनिधिप्रतिदाने च यस्मात्	prtiniDiprtidAne c ysmAt	VIDHI
473	2	3	12	गत्यर्थकर्मणि द्वितीयाचतुर्थ्यौ चेष्टायामनध्वनि	gtyrTkrmRi dvitIyActurTyO cezwAyAmnDvni	VIDHI
474	2	3	13	चतुर्थी सम्प्रदाने	cturTI smprdAne	VIDHI
475	2	3	14	क्रियार्थोपपदस्य च कर्मणि स्थानिनः	kriyArToppdsy c krmRi sTAninH	VIDHI
476	2	3	15	तुमर्थाच्च भाववचनात्	tumrTAcc BAvvcnAt	VIDHI
477	2	3	16	नमःस्वस्तिस्वाहास्वधालम्वषड्योगाच्च	nmHsvstisvAhAsvDAlmvzqyogAcc	VIDHI
478	2	3	17	मन्यकर्मण्यनादरे विभाषाऽप्राणिषु	mnykrmRynAdre viBAzAprARizu	VIDHI
479	2	3	18	कर्तृकरणयोस्तृतीया	krtfkrRyostftIyA	VIDHI
480	2	3	19	सहयुक्तेऽप्रधाने	shyukteprDAne	VIDHI
481	2	3	20	येनाङ्गविकारः	yenANgvikArH	VIDHI
482	2	3	21	इत्थंभूतलक्षणे	itTMBUtlkzRe	VIDHI
483	2	3	22	संज्ञोऽन्यतरस्यां कर्मणि	sMjYonytrsyAM krmRi	VIDHI
484	2	3	23	हेतौ	hetO	VIDHI
485	2	3	24	अकर्तर्यृणे पञ्चमी	akrtryfRe pYcmI	VIDHI
486	2	3	25	विभाषा गुणेऽस्त्रियाम्	viBAzA guRestriyAm	VIDHI
487	2	3	26	षष्ठी हेतुप्रयोगे	zzWI hetupryoge	VIDHI
488	2	3	27	सर्वनाम्नस्तृतीया च	srvnAmnstftIyA c	VIDHI
489	2	3	28	अपादाने पञ्चमी	apAdAne pYcmI	VIDHI
490	2	3	29	अन्यारादितरर्तेदिक्छब्दाञ्चूत्तरपदाजाहियुक्ते	anyArAditrrtedikCbdAYcUttrpdAjAhiyukte	VIDHI
