unadi_id	sutra_deva	sutra_slp1	pratyay_deva	pratyay_slp1	sk_commentary	sutra_ref
5032	हन्तेः शरीरावयवे द्वे च	hanteH SarIrAvayave dve ca	अच्	ac	जघनम् । पश्चान्नितम्बः स्त्रीकट्याः क्लीबे तु जघनं पुरः ।	
5033	क्लिशेरन् लो लोपश्च	kliSeran lo lopaSca	अन्	an	लकारस्य लोपः । केशः ।	
5034	फलेरितजादेश्च पः	PaleritajAdeSca paH	इतच्	itac	पलितम् ।	
5035	कृञादिभ्यः संज्ञायाम् वुन्	kfYAdiByaH saMjYAyAm vun	वुन्	vun	करकः । करका । कटकः । नरकम् । नरकः । नरको नारकोऽपि चेति द्विरूपकोशः । सरकं गगनम् । कोरकः कोरकं च ।	
5036	चीकयतेराद्यन्तविपर्ययश्च	cIkayaterAdyantaviparyayaSca	वुन्	vun	कीचको वंशभेदः ।	
5037	पचिमच्योरिच्चोपधायाः	pacimacyoriccopaDAyAH	वुन्	vun	पेचकः । मेचकः ।	
5038	जनेररष्ठ च	janerarazWa ca	अर	ara	जठरम् ।	
5039	वचिमनिभ्यां चिच्च	vacimaniByAM cicca	अर	ara	वठरो मूर्खः । मठरो मुनिशौण्डयोः । बिदादित्वान्माठरः। गर्गादित्वान्माठर्यः ।	
5040	ऊर्जि दृणातेरलचौ पूर्वपदान्तलोपश्च	Urji dfRAteralacO pUrvapadAntalopaSca	अल्, अच्	al, ac	ऊर्दरः शूररक्षसोः ।	
5041	कृदरादयश्च	kfdarAdayaSca	अल्	al	कृदरः । कुसूलः । मृदरं विलसत् । सृदरः सर्पः ।	
5042	हन्तेर्युन्नाद्यन्तयोर्घत्वतत्वे	hanteryunnAdyantayorGatvatatve	युन्	yun	घातनो मारकः ।	
5043	क्रमिगमिक्षमिभ्यस्तुन् वृद्धिश्च	kramigamikzamiByastun vfdDiSca	तुन्	tun	क्रान्तुः पक्षी । गान्तुः पथिकः । क्षान्तुर्मशकः ।	
5044	हर्यतेः कन्यन् हिर च	haryateH kanyan hira ca	कन्यन्	kanyan	कन्यन् प्रत्ययः । हिरण्यम् ।	
5045	कृञः पासः	kfYaH pAsaH	पास	pAsa	कर्पासः । बिल्वादित्वात्कार्पासं वस्त्रम् ।	
5046	जनेस्तु रश्च	janestu raSca	तु	tu	जर्तुर्हस्ती योनिश्च ।	
5047	ऊर्णोतेर्डः	UrRoterqaH	ड	qa	ऊर्णा ।	
5048	दधातेर्यत् नुट् च	daDAteryat nuw ca	यत्	yat	धान्यम् ।	
5049	जीर्यतेः क्रिन् रश्च वः	jIryateH krin raSca vaH	क्रिन्	krin	जिव्रिः स्यात्कलपक्षिणोः । बहुलकात् [[8.2.77]] <<हलि च>> इति दीर्घो न ।	
5050	मव्यतेर्यलोपो मश्चापतुट् चालः	mavyateryalopo maScApatuw cAlaH	आल	Ala	मव्यतेरालप्रत्ययः स्यात्तस्यापतुडागमो धातोर्यलोपो मकारश्चान्त्यस्य । ममापतालो विषये ।	
5051	ऋजेः कीकन्	fjeH kIkan	कीकन्	kIkan	ऋजीक इन्द्रो धूमश्च ।	
5052	तनोतेर्डउः सन्वच्च	tanoterqauH sanvacca	डउ	qau	तितउः । पुंसि क्लीबे ।	
5053	अर्भकपृथुकपाका वयसि	arBakapfTukapAkA vayasi	वुन्, कुकन्, कन्	vun, kukan, kan	ऋधु वृद्धो । अतो वुन् । भकारश्चान्तादेशः । प्रथेः कुकन्संप्रसारणं च । पिबतेः कन् ।	
5054	अवद्यावमाधमार्वरेफाः	avadyAvamADamArvarePAH	यत्, अम, वन्	yat, ama, van	कुत्सिते वदेर्नञि यत् । अवद्यम् । अवतेरमः । वस्य पक्षे धः । अवमः । अधमः । अर्तेर्वन् । अर्वा । रिफतेस्तौदादिकादेः । रेफः ।	
5055	लीरीङोर्ह्रस्वः पुट् च तरौ श्लेषणकुत्सनयोः	lIrINorhrasvaH puw ca tarO SlezaRakutsanayoH	त, र	ta, ra	तरौ प्रत्ययौ क्रमात् स्तो धातोर्ह्रस्वः प्रत्ययस्य पुट् । लिप्तं श्लिष्टम् । रिप्रं कुत्सितम् ।	
5056	क्लिशेरीच्चोपधायाः कन् लोपश्च लो नाम् च	kliSerIccopaDAyAH kan lopaSca lo nAm ca	कन्	kan	क्लिशेः कन् स्यात् उपाधाया ईत्वं लस्य लोपो नामागमश्च । कीनाशो यमः । कित्वफलं चिन्त्यम् ।	
5057	अश्नोतेराशुकर्मणि वरट् च	aSnoterASukarmaRi varaw ca	वरट्	varaw	चकारादुपधाया ईत्वम् । ईश्वरः ।	
5058	चतेरुरन्	cateruran	उरन्	uran	चत्वारः ।	
5059	प्राततेररन्	prAtateraran	अरन्	aran	प्रातः ।	
5060	अमेस्तुट् च	amestuw ca	अरन्	aran	अन्तर्मध्यम् ।	
5061	दहेर्गो लोपो दश्च नः	dahergo lopo daSca naH	ग	ga	गप्रत्ययो धातोरन्तस्य लोपो दकारस्य नकारः । नगः ।	
5062	सिचेः संज्ञायां हनुमौ कश्च	siceH saMjYAyAM hanumO kaSca	क	ka	सिञ्चतेः कप्रत्ययो हकारादेशो नुम् च स्यात् । सिंहः ।	
5063	व्याङि घ्रातेश्च जातौ	vyANi GrAteSca jAtO	क	ka	कप्रत्ययः स्यात् । व्याघ्रः ।	
5064	हन्तेरच् घुर च	hanterac Gura ca	अच्	ac	घोरम् ।	
5065	क्षमेरुपधालोपश्च	kzamerupaDAlopaSca	अच्	ac	चादच् । क्ष्मा ।	
5066	तरतेर्ड्रिः	taraterqriH	ड्रि	qri	त्रयः । त्रीन् ।	
5067	ग्रहेरनिः	graheraniH	अनि	ani	ग्रहणिः ङीष् । ग्रहणी व्याधिभेदः ।	
5068	प्रथेरमच्	praTeramac	अमच्	amac	प्रथमः ।	
5069	चरेश्च	careSca	अमच्	amac	चरमः ।	
5070	मङ्गेरलच्	maNgeralac	अलच्	alac	मङ्गलम् ।	
