gana_id	gana_name_slp1	gana_name_deva	sutra_ref	serial	member_slp1	member_deva	note
198	sTUlAdiH	स्थूलादिः	5.4.3	6	kumArISvSur	कुमारीश्वशुर	
198	sTUlAdiH	स्थूलादिः	5.4.3	7	mRi 	मणि ॥	
199	yAvAdiH	यावादिः	5.4.29	1	yAv	याव	
199	yAvAdiH	यावादिः	5.4.29	2	mRi	मणि	
199	yAvAdiH	यावादिः	5.4.29	3	asTi	अस्थि	
199	yAvAdiH	यावादिः	5.4.29	4	tAlu	तालु	
199	yAvAdiH	यावादिः	5.4.29	5	jAnu	जानु	
199	yAvAdiH	यावादिः	5.4.29	6	sAndr	सान्द्र	
199	yAvAdiH	यावादिः	5.4.29	7	pIt	पीत	
199	yAvAdiH	यावादिः	5.4.29	8	stmb	स्तम्ब	
199	yAvAdiH	यावादिः	5.4.29	9	jYAt	ज्ञात	
199	yAvAdiH	यावादिः	5.4.29	10	ajYAt	अज्ञात	
199	yAvAdiH	यावादिः	5.4.29	11		॥	
200	vinyAdiH	विनयादिः	5.4.34	1	viny	विनय	
200	vinyAdiH	विनयादिः	5.4.34	2	smy	समय	
200	vinyAdiH	विनयादिः	5.4.34	3	upAyo	उपायो	
200	vinyAdiH	विनयादिः	5.4.34	4	hrsvtvM	ह्रस्वत्वं	
200	vinyAdiH	विनयादिः	5.4.34	5	c	च	
200	vinyAdiH	विनयादिः	5.4.34	6	sMprti	संप्रति	
200	vinyAdiH	विनयादिः	5.4.34	7	sMgti	संगति	
200	vinyAdiH	विनयादिः	5.4.34	8	kTMcit	कथंचित्	
200	vinyAdiH	विनयादिः	5.4.34	9	aksmAt	अकस्मात्	
200	vinyAdiH	विनयादिः	5.4.34	10	smAcAr	समाचार	
200	vinyAdiH	विनयादिः	5.4.34	11	upcAr	उपचार	
200	vinyAdiH	विनयादिः	5.4.34	12	smAy	समाय	
200	vinyAdiH	विनयादिः	5.4.34	13	smyAcAr	समयाचार	
200	vinyAdiH	विनयादिः	5.4.34	14	vyvhAr	व्यवहार	
200	vinyAdiH	विनयादिः	5.4.34	15	sMprdAn	संप्रदान	
200	vinyAdiH	विनयादिः	5.4.34	16	smutkrz	समुत्कर्ष	
200	vinyAdiH	विनयादिः	5.4.34	17	smUh	समूह	
200	vinyAdiH	विनयादिः	5.4.34	18	viSez	विशेष	
200	vinyAdiH	विनयादिः	5.4.34	19	atyy 	अत्यय ॥	
201	prjYAdiH	प्रज्ञादिः	5.4.38	1	prjY	प्रज्ञ	
201	prjYAdiH	प्रज्ञादिः	5.4.38	2	vRij	वणिज्	
201	prjYAdiH	प्रज्ञादिः	5.4.38	3	uSij	उशिज्	
201	prjYAdiH	प्रज्ञादिः	5.4.38	4	uzRij	उष्णिज्	
201	prjYAdiH	प्रज्ञादिः	5.4.38	5	prtykz	प्रत्यक्ष	
201	prjYAdiH	प्रज्ञादिः	5.4.38	6	vidvs	विद्वस्	
201	prjYAdiH	प्रज्ञादिः	5.4.38	7	vidn	विदन्	
201	prjYAdiH	प्रज्ञादिः	5.4.38	8	zoqn	षोडन्	
201	prjYAdiH	प्रज्ञादिः	5.4.38	9	vidyA	विद्या	
201	prjYAdiH	प्रज्ञादिः	5.4.38	10	mns	मनस्	
201	prjYAdiH	प्रज्ञादिः	5.4.38	11	Srotr	श्रोत्र	
201	prjYAdiH	प्रज्ञादिः	5.4.38	12	SrIre	शरीरे	
201	prjYAdiH	प्रज्ञादिः	5.4.38	13	juhvt	जुह्वत्	
201	prjYAdiH	प्रज्ञादिः	5.4.38	14	kfzR	कृष्ण	
201	prjYAdiH	प्रज्ञादिः	5.4.38	15	mfge	मृगे	
201	prjYAdiH	प्रज्ञादिः	5.4.38	16	cikIrzt	चिकीर्षत्	
201	prjYAdiH	प्रज्ञादिः	5.4.38	17	cor	चोर	
201	prjYAdiH	प्रज्ञादिः	5.4.38	18	Str	शत्र	
201	prjYAdiH	प्रज्ञादिः	5.4.38	19	yoD	योध	
201	prjYAdiH	प्रज्ञादिः	5.4.38	20	ckzus	चक्षुस्	
201	prjYAdiH	प्रज्ञादिः	5.4.38	21	vsu	वसु	
201	prjYAdiH	प्रज्ञादिः	5.4.38	22	ens	एनस्	
201	prjYAdiH	प्रज्ञादिः	5.4.38	23	mrut	मरुत्	
201	prjYAdiH	प्रज्ञादिः	5.4.38	24	kruYc	क्रुञ्च	
201	prjYAdiH	प्रज्ञादिः	5.4.38	25	sttvt	सत्त्वत्	
201	prjYAdiH	प्रज्ञादिः	5.4.38	26	dSArh	दशार्ह	
201	prjYAdiH	प्रज्ञादिः	5.4.38	27	vys	वयस्	
201	prjYAdiH	प्रज्ञादिः	5.4.38	28	vyAkft	व्याकृत	
201	prjYAdiH	प्रज्ञादिः	5.4.38	29	asur	असुर	
201	prjYAdiH	प्रज्ञादिः	5.4.38	30	rkzs	रक्षस्	
201	prjYAdiH	प्रज्ञादिः	5.4.38	31	piSAc	पिशाच	
201	prjYAdiH	प्रज्ञादिः	5.4.38	32	aSni	अशनि	
201	prjYAdiH	प्रज्ञादिः	5.4.38	33	kArzApR	कार्षापण	
201	prjYAdiH	प्रज्ञादिः	5.4.38	34	devtA	देवता	
201	prjYAdiH	प्रज्ञादिः	5.4.38	35	bnDu 	बन्धु ॥	
202	AdyAdiH	आद्यादिः	5.4.44	1	Adi	आदि	
202	AdyAdiH	आद्यादिः	5.4.44	2	mDy	मध्य	
202	AdyAdiH	आद्यादिः	5.4.44	3	ant	अन्त	
202	AdyAdiH	आद्यादिः	5.4.44	4	pfzW	पृष्ठ	
202	AdyAdiH	आद्यादिः	5.4.44	5	pArSv 	पार्श्व ॥	
203	SrdAdiH	शरदादिः	5.4.107	1	Srd	शरद्	
203	SrdAdiH	शरदादिः	5.4.107	2	vipAS	विपाश्	
203	SrdAdiH	शरदादिः	5.4.107	3	ans	अनस्	
203	SrdAdiH	शरदादिः	5.4.107	4	mns	मनस्	
203	SrdAdiH	शरदादिः	5.4.107	5	upAnh	उपानह्	
203	SrdAdiH	शरदादिः	5.4.107	6	anquh	अनडुह्	
203	SrdAdiH	शरदादिः	5.4.107	7	div	दिव्	
203	SrdAdiH	शरदादिः	5.4.107	8	himvt	हिमवत्	
203	SrdAdiH	शरदादिः	5.4.107	9	hiruk	हिरुक्	
203	SrdAdiH	शरदादिः	5.4.107	10	vid	विद्	
203	SrdAdiH	शरदादिः	5.4.107	11	sd	सद्	
203	SrdAdiH	शरदादिः	5.4.107	12	diS	दिश्	
203	SrdAdiH	शरदादिः	5.4.107	13	dfS	दृश्	
203	SrdAdiH	शरदादिः	5.4.107	14	viS	विश्	
203	SrdAdiH	शरदादिः	5.4.107	15	ctur	चतुर्	
203	SrdAdiH	शरदादिः	5.4.107	16	tyd	त्यद्	
203	SrdAdiH	शरदादिः	5.4.107	17	td	तद्	
203	SrdAdiH	शरदादिः	5.4.107	18	yd	यद्	
203	SrdAdiH	शरदादिः	5.4.107	19	etd	एतद्	
203	SrdAdiH	शरदादिः	5.4.107	20	kiyt	कियत्	
203	SrdAdiH	शरदादिः	5.4.107	21	pTin 	पथिन् ॥	
204	dvidRqyAdiH	द्विदण्ड्यादिः	5.4.128	1	dvidRqi	द्विदण्डि	
204	dvidRqyAdiH	द्विदण्ड्यादिः	5.4.128	2	dvimusli	द्विमुसलि	
204	dvidRqyAdiH	द्विदण्ड्यादिः	5.4.128	3	uBAYjli	उभाञ्जलि	
204	dvidRqyAdiH	द्विदण्ड्यादिः	5.4.128	4	uByAYjli	उभयाञ्जलि	
204	dvidRqyAdiH	द्विदण्ड्यादिः	5.4.128	5	uBAdnti	उभादन्ति	
204	dvidRqyAdiH	द्विदण्ड्यादिः	5.4.128	6	uByAdnti	उभयादन्ति	
204	dvidRqyAdiH	द्विदण्ड्यादिः	5.4.128	7	uBAhsti	उभाहस्ति	
204	dvidRqyAdiH	द्विदण्ड्यादिः	5.4.128	8	uByAhsti	उभयाहस्ति	
204	dvidRqyAdiH	द्विदण्ड्यादिः	5.4.128	9	uBAkrRi	उभाकर्णि	
204	dvidRqyAdiH	द्विदण्ड्यादिः	5.4.128	10	uByAkrRi	उभयाकर्णि	
204	dvidRqyAdiH	द्विदण्ड्यादिः	5.4.128	11	uBApARi	उभापाणि	
204	dvidRqyAdiH	द्विदण्ड्यादिः	5.4.128	12	uByApARi	उभयापाणि	
204	dvidRqyAdiH	द्विदण्ड्यादिः	5.4.128	13	uBAbAhu	उभाबाहु	
204	dvidRqyAdiH	द्विदण्ड्यादिः	5.4.128	14	uByAbAhu	उभयाबाहु	
204	dvidRqyAdiH	द्विदण्ड्यादिः	5.4.128	15	ekpdI	एकपदी	
204	dvidRqyAdiH	द्विदण्ड्यादिः	5.4.128	16	prozWpdI	प्रोष्ठपदी	
204	dvidRqyAdiH	द्विदण्ड्यादिः	5.4.128	17	AcypdI	आच्यपदी	
204	dvidRqyAdiH	द्विदण्ड्यादिः	5.4.128	18	AQypdi	आढयपदि	
204	dvidRqyAdiH	द्विदण्ड्यादिः	5.4.128	19	spti	सपति	
204	dvidRqyAdiH	द्विदण्ड्यादिः	5.4.128	20	nikucykrRi	निकुच्यकर्णि	
204	dvidRqyAdiH	द्विदण्ड्यादिः	5.4.128	21	sMhtpucCi	संहतपुच्छि	
204	dvidRqyAdiH	द्विदण्ड्यादिः	5.4.128	22	anteksI 	अन्तेकसी ॥	
205	hstyAdiH	हस्त्यादिः	5.4.138	1	hstin	हस्तिन्	
205	hstyAdiH	हस्त्यादिः	5.4.138	2	kuddAl	कुद्दाल	
205	hstyAdiH	हस्त्यादिः	5.4.138	3	aSv	अश्व	
205	hstyAdiH	हस्त्यादिः	5.4.138	4	kSik	कशिक	
205	hstyAdiH	हस्त्यादिः	5.4.138	5	kurut	कुरुत	
205	hstyAdiH	हस्त्यादिः	5.4.138	6	kwol	कटोल	
205	hstyAdiH	हस्त्यादिः	5.4.138	7	kwolk	कटोलक	
205	hstyAdiH	हस्त्यादिः	5.4.138	8	gRqol	गण्डोल	
205	hstyAdiH	हस्त्यादिः	5.4.138	9	gRqolk	गण्डोलक	
205	hstyAdiH	हस्त्यादिः	5.4.138	10	kRqol	कण्डोल	
205	hstyAdiH	हस्त्यादिः	5.4.138	11	kRqolk	कण्डोलक	
205	hstyAdiH	हस्त्यादिः	5.4.138	12	aj	अज	
205	hstyAdiH	हस्त्यादिः	5.4.138	13	kpot	कपोत	
205	hstyAdiH	हस्त्यादिः	5.4.138	14	jAl	जाल	
205	hstyAdiH	हस्त्यादिः	5.4.138	15	gRq	गण्ड	
205	hstyAdiH	हस्त्यादिः	5.4.138	16	mhilA	महिला	
205	hstyAdiH	हस्त्यादिः	5.4.138	17	dAsI	दासी	
205	hstyAdiH	हस्त्यादिः	5.4.138	18	gRikA	गणिका	
205	hstyAdiH	हस्त्यादिः	5.4.138	19	kusUl 	कुसूल ॥	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	1	kumBpdI	कुम्भपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	2	ekpdI	एकपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	3	jAlpdI	जालपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	4	SUlpdI	शूलपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	5	munipdI	मुनिपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	6	guRpdI	गुणपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	7	StpdI	शतपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	8	sUtrpdI	सूत्रपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	9	goDApdI	गोधापदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	10	klSIpdI	कलशीपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	11	vipdI	विपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	12	tfRpdI	तृणपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	13	dvipdI	द्विपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	14	tripdI	त्रिपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	15	zwpdI	षट्पदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	16	dAsIpdI	दासीपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	17	SitipdI	शितिपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	18	vizRupdI	विष्णुपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	19	supdI	सुपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	20	nizpdI	निष्पदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	21	ArdrpdI	आर्द्रपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	22	kuRipdI	कुणिपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	23	kfzRpdI	कृष्णपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	24	SucipdI	शुचिपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	25	droRIpdI	द्रोणीपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	26	droRpdI	द्रोणपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	27	drupdI	द्रुपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	28	sUkrpdI	सूकरपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	29	SkftpdI	शकृत्पदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	30	azwApdI	अष्टापदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	31	sTURpdI	स्थूणपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	32	apdI	अपदी	
206	kumBpdyAdiH	कुम्भपद्यादिः	5.4.139	33	sUcIpdI 	सूचीपदी ॥	
207	urHprBftyH	उरःप्रभृतयः	5.4.151	1	urs	उरस्	
207	urHprBftyH	उरःप्रभृतयः	5.4.151	2	srpiz	सर्पिष्	
207	urHprBftyH	उरःप्रभृतयः	5.4.151	3	upAnq	उपानड	
207	urHprBftyH	उरःप्रभृतयः	5.4.151	4	pumAn	पुमान्	
207	urHprBftyH	उरःप्रभृतयः	5.4.151	5	anqvAn	अनड्वान्	
207	urHprBftyH	उरःप्रभृतयः	5.4.151	6	pyH	पयः	
207	urHprBftyH	उरःप्रभृतयः	5.4.151	7	nOH	नौः	
207	urHprBftyH	उरःप्रभृतयः	5.4.151	8	lkzmIH	लक्ष्मीः	
207	urHprBftyH	उरःप्रभृतयः	5.4.151	9	dDi	दधि	
207	urHprBftyH	उरःप्रभृतयः	5.4.151	10	mDu	मधु	
207	urHprBftyH	उरःप्रभृतयः	5.4.151	11	SAlI	शाली	
207	urHprBftyH	उरःप्रभृतयः	5.4.151	12	SAliH 	शालिः ॥	
208	SknDvAdiH	शकन्ध्वादिः	6.1.94	1	SknDu	शकन्धु	
208	SknDvAdiH	शकन्ध्वादिः	6.1.94	2	krknDu	कर्कन्धु	
208	SknDvAdiH	शकन्ध्वादिः	6.1.94	3	kulwA	कुलटा	
208	SknDvAdiH	शकन्ध्वादिः	6.1.94	4	sImntH	सीमन्तः	
208	SknDvAdiH	शकन्ध्वादिः	6.1.94	5	keSveSe	केशवेशे	
208	SknDvAdiH	शकन्ध्वादिः	6.1.94	6	hlIzA	हलीषा	
208	SknDvAdiH	शकन्ध्वादिः	6.1.94	7	mnIzA	मनीषा	
208	SknDvAdiH	शकन्ध्वादिः	6.1.94	8	lANglIzA	लाङ्गलीषा	
208	SknDvAdiH	शकन्ध्वादिः	6.1.94	9	ptYjliH	पतञ्जलिः	
208	SknDvAdiH	शकन्ध्वादिः	6.1.94	10	sArNgH	सारङ्गः	
208	SknDvAdiH	शकन्ध्वादिः	6.1.94	11	pSupkziRoH 	पशुपक्षिणोः ॥	
209	pArskrAdiH	पारस्करादिः	6.1.157	1		॥	
210	uYCAdiH	उञ्छादिः	6.1.160	1	uYC	उञ्छ	
210	uYCAdiH	उञ्छादिः	6.1.160	2	mlecC	म्लेच्छ	
210	uYCAdiH	उञ्छादिः	6.1.160	3	jYj	जञ्ज	
210	uYCAdiH	उञ्छादिः	6.1.160	4	tlp	तल्प	
210	uYCAdiH	उञ्छादिः	6.1.160	5	jlp	जल्प	
210	uYCAdiH	उञ्छादिः	6.1.160	6	jp	जप	
210	uYCAdiH	उञ्छादिः	6.1.160	7	vD	वध	
210	uYCAdiH	उञ्छादिः	6.1.160	8		॥	
211	vfzAdiH	वृषादिः	6.1.203	1	vfzH	वृषः	
211	vfzAdiH	वृषादिः	6.1.203	2	jnH	जनः	
211	vfzAdiH	वृषादिः	6.1.203	3	jvrH	ज्वरः	
211	vfzAdiH	वृषादिः	6.1.203	4	grhH	ग्रहः	
211	vfzAdiH	वृषादिः	6.1.203	5	hyH	हयः	
211	vfzAdiH	वृषादिः	6.1.203	6	myH	मयः	
211	vfzAdiH	वृषादिः	6.1.203	7	gyH	गयः	
211	vfzAdiH	वृषादिः	6.1.203	8	tAyH	तायः	
211	vfzAdiH	वृषादिः	6.1.203	9	tyH	तयः	
211	vfzAdiH	वृषादिः	6.1.203	10	cyH	चयः	
211	vfzAdiH	वृषादिः	6.1.203	11	amH	अमः	
211	vfzAdiH	वृषादिः	6.1.203	12	vedH	वेदः	
211	vfzAdiH	वृषादिः	6.1.203	13	sUdH	सूदः	
211	vfzAdiH	वृषादिः	6.1.203	14	aMSH	अंशः	
211	vfzAdiH	वृषादिः	6.1.203	15	guhA	गुहा	
211	vfzAdiH	वृषादिः	6.1.203	16	mntrH	मन्त्रः	
211	vfzAdiH	वृषादिः	6.1.203	17	SAntiH	शान्तिः	
211	vfzAdiH	वृषादिः	6.1.203	18	kAmH	कामः	
211	vfzAdiH	वृषादिः	6.1.203	19	yAmH	यामः	
211	vfzAdiH	वृषादिः	6.1.203	20	ArA	आरा	
211	vfzAdiH	वृषादिः	6.1.203	21	DArA	धारा	
211	vfzAdiH	वृषादिः	6.1.203	22	kArA	कारा	
211	vfzAdiH	वृषादिः	6.1.203	23	vhH	वहः	
211	vfzAdiH	वृषादिः	6.1.203	24	klpH	कल्पः	
211	vfzAdiH	वृषादिः	6.1.203	25	pAdH	पादः	
211	vfzAdiH	वृषादिः	6.1.203	26		॥	
212	vispzwAdiH	विस्पष्टादिः	6.2.24	1	vispzw	विस्पष्ट	
212	vispzwAdiH	विस्पष्टादिः	6.2.24	2	vicitr	विचित्र	
212	vispzwAdiH	विस्पष्टादिः	6.2.24	3	vicitt	विचित्त	
212	vispzwAdiH	विस्पष्टादिः	6.2.24	4	vykt	व्यक्त	
212	vispzwAdiH	विस्पष्टादिः	6.2.24	5	smpnn	सम्पन्न	
212	vispzwAdiH	विस्पष्टादिः	6.2.24	6	pwu	पटु	
212	vispzwAdiH	विस्पष्टादिः	6.2.24	7	pRqit	पण्डित	
212	vispzwAdiH	विस्पष्टादिः	6.2.24	8	kuSl	कुशल	
212	vispzwAdiH	विस्पष्टादिः	6.2.24	9	cpl	चपल	
212	vispzwAdiH	विस्पष्टादिः	6.2.24	10	nipuR 	निपुण ॥	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	1	kArtkOjpO	कार्तकौजपौ	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	2	sAvrRimARqkeyO	सावर्णिमाण्डकेयौ	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	3	sAvrRimARqUkeyO	सावर्णिमाण्डूकेयौ	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	4	avntySmkAH	अवन्त्यश्मकाः	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	5	pElSyAprReyAH	पैलश्यापर्णेयाः	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	6	kpiSyAprReyAH	कपिश्यापर्णेयाः	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	7	SEtikAkzpAYcAleyAH	शैतिकाक्षपाञ्चालेयाः	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	8	kwukvADUleyAH	कटुकवाधूलेयाः	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	9	SAklSunkAH	शाकलशुनकाः	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	10	SAklSRkAH	शाकलशणकाः	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	11	SRkbABrvAH	शणकबाभ्रवाः	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	12	ArcABimOdglAH	आर्चाभिमौद्गलाः	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	13	kuntisurAzwrAH	कुन्तिसुराष्ट्राः	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	14	cintisurAzwrAH	चिन्तिसुराष्ट्राः	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	15	tRqvtRqAH	तण्डवतण्डाः	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	16	avimttkAmvidDAH	अविमत्तकामविद्धाः	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	17	bABrvSAlNkAynAH	बाभ्रवशालङ्कायनाः	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	18	bABrvdAncyutAH	बाभ्रवदानच्युताः	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	19	kWkAlApAH	कठकालापाः	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	20	kWkOTumAH	कठकौथुमाः	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	21	kOTumlOkAkzAH	कौथुमलौकाक्षाः	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	22	strIkumArm	स्त्रीकुमारम्	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	23	mOdpEpplAdAH	मौदपैप्पलादाः	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	24	vtsjrntH	वत्सजरन्तः	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	25	sOSrutpArTvAH	सौश्रुतपार्थवाः	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	26	jrAmftyU	जरामृत्यू	
213	kArtkOjpAdiH	कार्तकौजपादिः	6.2.37	27	yAjyAnuvAkye 	याज्यानुवाक्ये ॥	
214	kurugArhptAdiH	कुरुगार्हपतादिः	6.2.42	1	dAsIBArH	दासीभारः	
214	kurugArhptAdiH	कुरुगार्हपतादिः	6.2.42	2	devhUtiH	देवहूतिः	
214	kurugArhptAdiH	कुरुगार्हपतादिः	6.2.42	3	devBItiH	देवभीतिः	
214	kurugArhptAdiH	कुरुगार्हपतादिः	6.2.42	4	devlAtiH	देवलातिः	
214	kurugArhptAdiH	कुरुगार्हपतादिः	6.2.42	5	vsunItiH	वसुनीतिः	
214	kurugArhptAdiH	कुरुगार्हपतादिः	6.2.42	6	vsUnitiH	वसूनितिः	
214	kurugArhptAdiH	कुरुगार्हपतादिः	6.2.42	7	OzDiH	औषधिः	
214	kurugArhptAdiH	कुरुगार्हपतादिः	6.2.42	8	cndrmAH 	चन्द्रमाः ॥	
215	yuktArohyAdiH	युक्तारोह्यादिः	6.2.81	1	yuktArohI	युक्तारोही	
215	yuktArohyAdiH	युक्तारोह्यादिः	6.2.81	2	AntrohI	आनतरोही	
215	yuktArohyAdiH	युक्तारोह्यादिः	6.2.81	3	AgtyoDI	आगतयोधी	
215	yuktArohyAdiH	युक्तारोह्यादिः	6.2.81	4	AgtvYcI	आगतवञ्ची	
215	yuktArohyAdiH	युक्तारोह्यादिः	6.2.81	5	AgtnndI	आगतनन्दी	
215	yuktArohyAdiH	युक्तारोह्यादिः	6.2.81	6	AgtprhArI	आगतप्रहारी	
215	yuktArohyAdiH	युक्तारोह्यादिः	6.2.81	7	AgtmtsyH	आगतमत्स्यः	
215	yuktArohyAdiH	युक्तारोह्यादिः	6.2.81	8	kzIrhotA	क्षीरहोता	
215	yuktArohyAdiH	युक्तारोह्यादिः	6.2.81	9	BginIBrtA	भगिनीभर्ता	
215	yuktArohyAdiH	युक्तारोह्यादिः	6.2.81	10	grAmgoDuk	ग्रामगोधुक्	
215	yuktArohyAdiH	युक्तारोह्यादिः	6.2.81	11	aSvtrirAtrH	अश्वत्रिरात्रः	
215	yuktArohyAdiH	युक्तारोह्यादिः	6.2.81	12	grgtrirAtrH	गर्गत्रिरात्रः	
215	yuktArohyAdiH	युक्तारोह्यादिः	6.2.81	13	vyuzwtrirAtrH	व्युष्टत्रिरात्रः	
215	yuktArohyAdiH	युक्तारोह्यादिः	6.2.81	14	gRpAdH	गणपादः	
215	yuktArohyAdiH	युक्तारोह्यादिः	6.2.81	15	ekSitipAd	एकशितिपाद्	
215	yuktArohyAdiH	युक्तारोह्यादिः	6.2.81	16		॥	
216	GozAdiH	घोषादिः	6.2.85	1	Goz	घोष	
216	GozAdiH	घोषादिः	6.2.85	2	Gw	घट	
216	GozAdiH	घोषादिः	6.2.85	3	kw	कट	
216	GozAdiH	घोषादिः	6.2.85	4	vllB	वल्लभ	
216	GozAdiH	घोषादिः	6.2.85	5	hfd	हृद	
216	GozAdiH	घोषादिः	6.2.85	6	bdri	बदरि	
216	GozAdiH	घोषादिः	6.2.85	7	piNgl	पिङ्गल	
216	GozAdiH	घोषादिः	6.2.85	8	piNglI	पिङ्गली	
216	GozAdiH	घोषादिः	6.2.85	9	piSNg	पिशङ्ग	
216	GozAdiH	घोषादिः	6.2.85	10	mAlA	माला	
216	GozAdiH	घोषादिः	6.2.85	11	rkzA	रक्षा	
216	GozAdiH	घोषादिः	6.2.85	12	SAlA	शाला	
216	GozAdiH	घोषादिः	6.2.85	13	vfw	वृट्	
216	GozAdiH	घोषादिः	6.2.85	14	kUw	कूट	
216	GozAdiH	घोषादिः	6.2.85	15	SAlmlI	शाल्मली	
216	GozAdiH	घोषादिः	6.2.85	16	aSvtT	अश्वत्थ	
216	GozAdiH	घोषादिः	6.2.85	17	tfR	तृण	
216	GozAdiH	घोषादिः	6.2.85	18	SilpI	शिल्पी	
216	GozAdiH	घोषादिः	6.2.85	19	muni	मुनि	
216	GozAdiH	घोषादिः	6.2.85	20	prekzAk	प्रेक्षाक	
216	GozAdiH	घोषादिः	6.2.85	21	prekzA 	प्रेक्षा ॥	
217	CAtryAdiH	छात्र्यादिः	6.2.86	1	CAtri	छात्रि	
217	CAtryAdiH	छात्र्यादिः	6.2.86	2	peli	पेलि	
217	CAtryAdiH	छात्र्यादिः	6.2.86	3	BARqi	भाण्डि	
217	CAtryAdiH	छात्र्यादिः	6.2.86	4	vyAqi	व्याडि	
217	CAtryAdiH	छात्र्यादिः	6.2.86	5	AKRqi	आखण्डि	
217	CAtryAdiH	छात्र्यादिः	6.2.86	6	Awi	आटि	
217	CAtryAdiH	छात्र्यादिः	6.2.86	7	gomi 	गोमि ॥	
218	krkyAdiH	कर्क्यादिः	6.2.87	1	krki	कर्कि	
218	krkyAdiH	कर्क्यादिः	6.2.87	2	krkI	कर्की	
218	krkyAdiH	कर्क्यादिः	6.2.87	3	mkrI	मकरी	
218	krkyAdiH	कर्क्यादिः	6.2.87	4	krknDu	कर्कन्धु	
218	krkyAdiH	कर्क्यादिः	6.2.87	5	SmI	शमी	
218	krkyAdiH	कर्क्यादिः	6.2.87	6	krIri	करीरि	
218	krkyAdiH	कर्क्यादिः	6.2.87	7	krIr	करीर	
218	krkyAdiH	कर्क्यादिः	6.2.87	8	knduk	कन्दुक	
